CRF++: Yet Another CRF Tool Kit
Copyright (C) 2005-2013 Taku Kudo, All rights reserved.

reading training data: 100.. 200.. 300.. 400.. 500.. 600.. 700.. 800.. 900.. 1000.. 1100.. 1200.. 1300.. 1400.. 1500.. 1600.. 1700.. 1800.. 1900.. 2000.. 2100.. 2200.. 2300.. 2400.. 2500.. 2600.. 2700.. 2800.. 2900.. 3000.. 3100.. 3200.. 3300.. 3400.. 3500.. 3600.. 3700.. 3800.. 3900.. 4000.. 4100.. 4200.. 4300.. 4400.. 4500.. 4600.. 4700.. 4800.. 4900.. 5000.. 5100.. 5200.. 5300.. 5400.. 5500.. 5600.. 5700.. 5800.. 5900.. 6000.. 6100.. 6200.. 6300.. 6400.. 6500.. 6600.. 6700.. 6800.. 6900.. 7000.. 7100.. 7200.. 7300.. 7400.. 7500.. 7600.. 7700.. 7800.. 7900.. 8000.. 8100.. 8200.. 8300.. 8400.. 8500.. 8600.. 8700.. 8800.. 8900.. 9000.. 9100.. 9200.. 9300.. 9400.. 9500.. 9600.. 9700.. 9800.. 9900.. 10000.. 10100.. 10200.. 10300.. 10400.. 10500.. 10600.. 10700.. 10800.. 10900.. 11000.. 11100.. 11200.. 11300.. 11400.. 11500.. 11600.. 11700.. 11800.. 11900.. 12000.. 12100.. 12200.. 12300.. 12400.. 12500.. 12600.. 12700.. 12800.. 12900.. 13000.. 13100.. 13200.. 13300.. 13400.. 13500.. 13600.. 13700.. 13800.. 13900.. 14000.. 14100.. 14200.. 14300.. 14400.. 14500.. 14600.. 14700.. 14800.. 14900.. 15000.. 15100.. 15200.. 15300.. 15400.. 15500.. 
Done!16.89 s

Number of sentences: 15586
Number of features:  1528756
Number of thread(s): 4
Freq:                4
eta:                 0.00010
C:                   3.00000
shrinking size:      20
iter=277 terr=0.00024 serr=0.00917 act=1528756 obj=3774.95382 diff=0.00013
iter=278 terr=0.00024 serr=0.00911 act=1528756 obj=3774.15420 diff=0.00021
iter=279 terr=0.00025 serr=0.00962 act=1528756 obj=3777.24654 diff=0.00082
iter=280 terr=0.00024 serr=0.00924 act=1528756 obj=3773.16679 diff=0.00108
iter=281 terr=0.00023 serr=0.00917 act=1528756 obj=3771.32210 diff=0.00049
iter=282 terr=0.00024 serr=0.00956 act=1528756 obj=3770.06048 diff=0.00033
iter=283 terr=0.00025 serr=0.00950 act=1528756 obj=3768.68681 diff=0.00036
iter=284 terr=0.00025 serr=0.00962 act=1528756 obj=3768.34696 diff=0.00009
iter=285 terr=0.00025 serr=0.00994 act=1528756 obj=3767.89982 diff=0.00012
iter=286 terr=0.00025 serr=0.00982 act=1528756 obj=3766.93977 diff=0.00025
iter=287 terr=0.00025 serr=0.00969 act=1528756 obj=3766.01840 diff=0.00024
iter=288 terr=0.00025 serr=0.00969 act=1528756 obj=3766.25999 diff=0.00006
iter=289 terr=0.00024 serr=0.00956 act=1528756 obj=3765.36213 diff=0.00024
iter=290 terr=0.00024 serr=0.00962 act=1528756 obj=3765.54956 diff=0.00005
iter=291 terr=0.00024 serr=0.00950 act=1528756 obj=3764.95147 diff=0.00016
iter=292 terr=0.00024 serr=0.00943 act=1528756 obj=3764.35934 diff=0.00016
iter=293 terr=0.00024 serr=0.00930 act=1528756 obj=3763.98281 diff=0.00010
iter=294 terr=0.00024 serr=0.00937 act=1528756 obj=3763.64861 diff=0.00009
iter=295 terr=0.00023 serr=0.00930 act=1528756 obj=3762.98039 diff=0.00018
iter=296 terr=0.00024 serr=0.00937 act=1528756 obj=3761.91935 diff=0.00028
iter=297 terr=0.00025 serr=0.00950 act=1528756 obj=3762.31082 diff=0.00010
iter=298 terr=0.00024 serr=0.00937 act=1528756 obj=3761.51821 diff=0.00021
iter=299 terr=0.00024 serr=0.00950 act=1528756 obj=3760.88535 diff=0.00017
iter=300 terr=0.00024 serr=0.00956 act=1528756 obj=3760.63101 diff=0.00007
iter=301 terr=0.00025 serr=0.00969 act=1528756 obj=3760.09529 diff=0.00014
iter=302 terr=0.00025 serr=0.00956 act=1528756 obj=3759.31258 diff=0.00021
iter=303 terr=0.00024 serr=0.00950 act=1528756 obj=3760.18343 diff=0.00023
iter=304 terr=0.00025 serr=0.00969 act=1528756 obj=3758.64977 diff=0.00041
iter=305 terr=0.00026 serr=0.00982 act=1528756 obj=3757.86821 diff=0.00021
iter=306 terr=0.00025 serr=0.00969 act=1528756 obj=3757.07435 diff=0.00021
iter=307 terr=0.00025 serr=0.00969 act=1528756 obj=3756.56913 diff=0.00013
iter=308 terr=0.00025 serr=0.00956 act=1528756 obj=3756.14120 diff=0.00011
iter=309 terr=0.00025 serr=0.00956 act=1528756 obj=3755.80546 diff=0.00009
iter=310 terr=0.00025 serr=0.00950 act=1528756 obj=3755.66058 diff=0.00004
iter=311 terr=0.00025 serr=0.00950 act=1528756 obj=3755.08536 diff=0.00015
iter=312 terr=0.00024 serr=0.00950 act=1528756 obj=3754.72977 diff=0.00009
iter=313 terr=0.00025 serr=0.00962 act=1528756 obj=3754.09075 diff=0.00017
iter=314 terr=0.00025 serr=0.00962 act=1528756 obj=3753.86303 diff=0.00006
iter=315 terr=0.00025 serr=0.00975 act=1528756 obj=3753.75269 diff=0.00003
iter=316 terr=0.00025 serr=0.00982 act=1528756 obj=3753.55837 diff=0.00005

Done!350.09 s

